index,date,open,high,low,close,volume
1527,"2021/02/22, 12:15:00",1879.46,1883.55,1872.24,1872.68,6837.02687
1528,"2021/02/22, 12:30:00",1872.6,1876.36,1865.32,1875.63,7335.2176
1529,"2021/02/22, 12:45:00",1875.77,1883.16,1867.67,1881.06,12047.38896
1530,"2021/02/22, 13:00:00",1881.2,1891.04,1878.1,1889.34,9102.01207
1531,"2021/02/22, 13:15:00",1889.53,1889.73,1883.13,1886.63,6888.67986
1532,"2021/02/22, 13:30:00",1886.61,1889.74,1875.06,1875.67,9210.1936
1533,"2021/02/22, 13:45:00",1875.32,1887.87,1874.59,1877.29,6534.89429
1534,"2021/02/22, 14:00:00",1877.29,1879.6,1867.86,1871.94,7074.36116
1535,"2021/02/22, 14:15:00",1871.94,1874.83,1854.0,1855.21,13221.32077
1536,"2021/02/22, 14:30:00",1855.21,1864.8,1852.61,1857.15,11554.55373
1537,"2021/02/22, 14:45:00",1857.15,1863.46,1853.85,1862.65,9204.46889
1538,"2021/02/22, 15:00:00",1862.65,1862.65,1842.0,1850.61,13927.20791
1539,"2021/02/22, 15:15:00",1850.15,1856.22,1811.0,1820.85,30078.19319
1540,"2021/02/22, 15:30:00",1820.39,1836.99,1775.11,1805.02,60276.0626
1541,"2021/02/22, 15:45:00",1805.02,1824.67,1798.59,1819.8,22639.03984
1542,"2021/02/22, 16:00:00",1820.22,1835.59,1819.97,1828.08,13383.03785
1543,"2021/02/22, 16:15:00",1828.42,1831.7,1811.53,1816.0,18055.56113
1544,"2021/02/22, 16:30:00",1816.0,1831.99,1812.73,1821.61,19655.82779
1545,"2021/02/22, 16:45:00",1821.68,1827.04,1803.58,1819.68,15593.64047
1546,"2021/02/22, 17:00:00",1819.72,1830.0,1816.01,1818.01,10126.68729
1547,"2021/02/22, 17:15:00",1817.69,1824.66,1801.58,1802.65,9621.58846
1548,"2021/02/22, 17:30:00",1802.5,1808.19,1767.0,1776.4,35002.41966
1549,"2021/02/22, 17:45:00",1776.4,1785.29,1748.57,1784.34,47281.10669
1550,"2021/02/22, 18:00:00",1784.35,1793.67,1775.17,1784.29,16741.67675
1551,"2021/02/22, 18:15:00",1784.29,1785.01,1761.31,1781.41,21061.42824
1552,"2021/02/22, 18:30:00",1781.77,1793.83,1778.28,1781.82,13703.93393
1553,"2021/02/22, 18:45:00",1781.81,1781.81,1760.0,1769.43,22010.3534
1554,"2021/02/22, 19:00:00",1769.36,1773.31,1758.46,1769.65,16941.27309
1555,"2021/02/22, 19:15:00",1769.61,1772.83,1725.85,1727.94,32178.88134
1556,"2021/02/22, 19:30:00",1727.94,1742.1,1640.0,1652.31,84038.43489
1557,"2021/02/22, 19:45:00",1652.55,1700.0,1551.0,1672.47,147498.6747
1558,"2021/02/22, 20:00:00",1673.56,1732.73,1662.13,1723.3,77207.74121
1559,"2021/02/22, 20:15:00",1721.77,1763.74,1720.93,1756.52,65306.27205
1560,"2021/02/22, 20:30:00",1755.91,1776.35,1725.74,1727.22,43644.07317
1561,"2021/02/22, 20:45:00",1727.77,1733.03,1700.0,1708.56,38807.06643
1562,"2021/02/22, 21:00:00",1709.48,1742.7,1705.0,1741.78,22938.18492
1563,"2021/02/22, 21:15:00",1742.27,1754.13,1726.39,1733.29,19181.8378
1564,"2021/02/22, 21:30:00",1733.33,1755.0,1710.0,1755.0,28283.71239
1565,"2021/02/22, 21:45:00",1754.99,1765.0,1742.01,1751.46,20614.13601
1566,"2021/02/22, 22:00:00",1751.42,1761.0,1742.22,1747.05,12678.02097
1567,"2021/02/22, 22:15:00",1747.18,1752.55,1725.56,1729.99,13417.99137
1568,"2021/02/22, 22:30:00",1729.84,1734.4,1704.0,1709.46,21559.12035
1569,"2021/02/22, 22:45:00",1709.21,1730.0,1707.17,1722.0,11995.65277
1570,"2021/02/22, 23:00:00",1722.01,1726.6,1700.01,1701.15,16928.50747
1571,"2021/02/22, 23:15:00",1700.93,1701.26,1672.25,1682.0,30474.5246
1572,"2021/02/22, 23:30:00",1682.0,1692.48,1659.0,1675.08,32649.76064
1573,"2021/02/22, 23:45:00",1674.7,1715.9,1673.52,1708.9,29235.5928
1574,"2021/02/23, 00:00:00",1708.6,1720.89,1699.33,1716.25,21071.23666
1575,"2021/02/23, 00:15:00",1716.4,1720.9,1705.56,1717.74,15726.11528
1576,"2021/02/23, 00:30:00",1717.75,1729.05,1709.0,1724.75,17204.32511
1577,"2021/02/23, 00:45:00",1724.59,1730.0,1715.63,1724.17,12147.69209
1578,"2021/02/23, 01:00:00",1724.17,1746.47,1721.03,1735.68,11136.32061
1579,"2021/02/23, 01:15:00",1735.97,1750.83,1731.09,1746.42,11186.90381
1580,"2021/02/23, 01:30:00",1746.41,1776.82,1741.0,1763.82,20899.07164
1581,"2021/02/23, 01:45:00",1763.85,1778.73,1759.28,1774.72,13932.02063
1582,"2021/02/23, 02:00:00",1774.49,1782.39,1765.73,1780.94,10521.52996
1583,"2021/02/23, 02:15:00",1780.93,1784.5,1764.66,1766.14,8242.54214
1584,"2021/02/23, 02:30:00",1766.14,1795.91,1764.55,1792.43,12611.45689
1585,"2021/02/23, 02:45:00",1792.44,1800.36,1786.77,1791.38,15475.36003
1586,"2021/02/23, 03:00:00",1791.56,1801.35,1786.71,1798.85,8614.66153
1587,"2021/02/23, 03:15:00",1799.2,1803.59,1795.32,1799.42,12398.79423
1588,"2021/02/23, 03:30:00",1799.44,1802.0,1783.96,1787.0,6865.88266
1589,"2021/02/23, 03:45:00",1787.0,1787.01,1776.1,1776.65,6864.56032
1590,"2021/02/23, 04:00:00",1776.82,1782.32,1761.18,1779.1,9027.30128
1591,"2021/02/23, 04:15:00",1779.1,1785.0,1772.91,1775.63,6954.67579
1592,"2021/02/23, 04:30:00",1775.75,1788.99,1762.98,1766.38,8123.76922
1593,"2021/02/23, 04:45:00",1766.41,1771.22,1745.18,1754.32,14362.2122
1594,"2021/02/23, 05:00:00",1754.66,1774.98,1754.04,1769.99,7191.46502
1595,"2021/02/23, 05:15:00",1770.0,1785.71,1770.0,1777.58,6036.90239
1596,"2021/02/23, 05:30:00",1777.42,1782.39,1745.37,1748.41,20354.16135
1597,"2021/02/23, 05:45:00",1748.65,1769.86,1743.24,1762.71,14468.83792
1598,"2021/02/23, 06:00:00",1762.72,1781.99,1762.72,1773.96,8832.82542
1599,"2021/02/23, 06:15:00",1773.96,1776.01,1758.77,1760.04,5128.34769
1600,"2021/02/23, 06:30:00",1760.04,1779.64,1748.89,1749.32,13516.97385
1601,"2021/02/23, 06:45:00",1749.32,1757.46,1713.71,1724.18,22323.45483
1602,"2021/02/23, 07:00:00",1723.81,1741.53,1718.83,1732.84,17974.21181
1603,"2021/02/23, 07:15:00",1732.84,1734.98,1699.0,1713.42,20940.54851
1604,"2021/02/23, 07:30:00",1713.43,1725.34,1706.53,1719.98,13461.05721
1605,"2021/02/23, 07:45:00",1720.39,1727.5,1699.0,1702.91,17511.40643
1606,"2021/02/23, 08:00:00",1702.96,1716.29,1673.02,1676.73,18895.19284
1607,"2021/02/23, 08:15:00",1676.67,1697.42,1657.56,1668.0,24105.27741
1608,"2021/02/23, 08:30:00",1668.41,1714.53,1667.76,1704.96,20217.93827
1609,"2021/02/23, 08:45:00",1704.97,1713.24,1683.33,1691.73,19656.87369
1610,"2021/02/23, 09:00:00",1691.72,1699.8,1663.49,1675.68,19197.40325
1611,"2021/02/23, 09:15:00",1675.57,1699.27,1674.62,1679.91,10541.26539
1612,"2021/02/23, 09:30:00",1679.79,1692.56,1670.59,1687.8,11186.72006
1613,"2021/02/23, 09:45:00",1687.94,1696.0,1670.76,1671.13,9630.31393
1614,"2021/02/23, 10:00:00",1671.72,1678.64,1620.0,1634.21,41515.55062
1615,"2021/02/23, 10:15:00",1634.21,1636.95,1592.0,1634.12,45099.34128
1616,"2021/02/23, 10:30:00",1634.37,1634.43,1580.0,1584.64,45779.82805
1617,"2021/02/23, 10:45:00",1584.77,1607.0,1555.0,1584.56,57098.56551
1618,"2021/02/23, 11:00:00",1584.43,1621.39,1562.23,1611.45,34521.01131
1619,"2021/02/23, 11:15:00",1611.33,1637.03,1607.31,1619.99,20618.24263
1620,"2021/02/23, 11:30:00",1619.99,1641.01,1600.0,1640.7,22320.03279
1621,"2021/02/23, 11:45:00",1640.71,1649.25,1629.29,1637.52,20772.73174
1622,"2021/02/23, 12:00:00",1637.71,1639.22,1598.36,1603.43,25469.08939
1623,"2021/02/23, 12:15:00",1603.71,1611.95,1577.28,1578.01,35279.17564
1624,"2021/02/23, 12:30:00",1578.01,1613.16,1568.0,1587.71,27869.33214
1625,"2021/02/23, 12:45:00",1587.68,1603.85,1579.26,1595.87,18855.5355
1626,"2021/02/23, 13:00:00",1596.21,1618.0,1588.59,1615.4,17860.83765
1627,"2021/02/23, 13:15:00",1615.37,1621.39,1582.66,1586.64,14546.25813
1628,"2021/02/23, 13:30:00",1586.64,1600.0,1527.0,1532.13,58191.54499
1629,"2021/02/23, 13:45:00",1532.07,1541.38,1482.55,1483.88,81626.38917
1630,"2021/02/23, 14:00:00",1483.87,1537.0,1481.0,1500.0,50356.65774
1631,"2021/02/23, 14:15:00",1500.37,1522.21,1444.99,1445.35,74541.19741
1632,"2021/02/23, 14:30:00",1445.35,1490.34,1355.0,1426.6,123946.05805
1633,"2021/02/23, 14:45:00",1426.08,1515.0,1411.0,1506.55,86713.80976
1634,"2021/02/23, 15:00:00",1506.56,1515.85,1464.25,1482.0,53123.35367
1635,"2021/02/23, 15:15:00",1481.9,1510.0,1461.01,1500.17,30617.93377
1636,"2021/02/23, 15:30:00",1500.47,1525.0,1495.28,1504.57,43848.72091
1637,"2021/02/23, 15:45:00",1504.56,1507.87,1471.59,1483.15,29111.88995
1638,"2021/02/23, 16:00:00",1483.22,1483.82,1445.81,1479.16,46633.59729
1639,"2021/02/23, 16:15:00",1479.16,1485.36,1454.0,1480.41,28738.76958
1640,"2021/02/23, 16:30:00",1480.41,1503.47,1469.85,1492.77,31338.71679
1641,"2021/02/23, 16:45:00",1492.76,1494.5,1442.58,1462.42,37872.4848
1642,"2021/02/23, 17:00:00",1462.42,1467.65,1390.0,1395.12,57647.83355
1643,"2021/02/23, 17:15:00",1394.26,1458.57,1371.6,1453.07,55822.22504
1644,"2021/02/23, 17:30:00",1453.09,1471.65,1440.45,1463.94,31341.3346
1645,"2021/02/23, 17:45:00",1463.7,1485.99,1458.74,1461.0,34250.27611
1646,"2021/02/23, 18:00:00",1460.55,1504.0,1425.76,1484.52,49382.21923
1647,"2021/02/23, 18:15:00",1484.52,1549.47,1456.5,1529.39,61053.1903
1648,"2021/02/23, 18:30:00",1529.5,1554.68,1515.0,1553.48,42226.03976
1649,"2021/02/23, 18:45:00",1553.47,1564.0,1528.18,1538.93,30223.44806
1650,"2021/02/23, 19:00:00",1538.69,1553.95,1510.6,1512.95,25129.54582
1651,"2021/02/23, 19:15:00",1513.27,1554.28,1512.94,1551.74,17460.26211
1652,"2021/02/23, 19:30:00",1551.7,1573.16,1548.0,1566.34,20471.80902
1653,"2021/02/23, 19:45:00",1566.34,1566.45,1548.93,1552.33,12236.27722
1654,"2021/02/23, 20:00:00",1552.02,1562.0,1507.54,1507.56,28986.50993
1655,"2021/02/23, 20:15:00",1507.56,1530.36,1478.4,1519.97,41487.75735
1656,"2021/02/23, 20:30:00",1519.97,1552.49,1505.23,1534.72,44170.37945
1657,"2021/02/23, 20:45:00",1534.81,1567.22,1523.51,1562.91,21972.27064
1658,"2021/02/23, 21:00:00",1562.69,1588.0,1546.84,1587.35,21517.1253
1659,"2021/02/23, 21:15:00",1587.43,1601.04,1564.41,1573.99,33995.71217
1660,"2021/02/23, 21:30:00",1573.99,1608.37,1566.92,1589.2,26818.27606
1661,"2021/02/23, 21:45:00",1589.2,1597.43,1552.16,1575.15,23804.50013
1662,"2021/02/23, 22:00:00",1575.15,1586.36,1535.96,1544.34,21815.1437
1663,"2021/02/23, 22:15:00",1544.15,1563.28,1542.0,1550.58,15025.17409
1664,"2021/02/23, 22:30:00",1550.74,1570.0,1529.28,1533.78,15704.93866
1665,"2021/02/23, 22:45:00",1533.78,1565.0,1530.91,1561.57,10578.45405
1666,"2021/02/23, 23:00:00",1561.73,1573.78,1537.0,1540.3,11036.01884
1667,"2021/02/23, 23:15:00",1540.11,1544.33,1516.27,1519.53,14096.22545
1668,"2021/02/23, 23:30:00",1519.2,1538.92,1503.3,1503.58,15106.77236
1669,"2021/02/23, 23:45:00",1504.04,1532.29,1501.0,1528.63,18918.81192
1670,"2021/02/24, 00:00:00",1528.55,1534.31,1518.0,1524.71,8366.75752
1671,"2021/02/24, 00:15:00",1524.71,1532.7,1491.04,1496.81,16230.74976
1672,"2021/02/24, 00:30:00",1496.57,1516.52,1489.02,1509.97,10251.44874
1673,"2021/02/24, 00:45:00",1509.4,1509.74,1487.46,1495.86,10833.87497
1674,"2021/02/24, 01:00:00",1495.89,1496.03,1448.92,1455.33,24905.16742
1675,"2021/02/24, 01:15:00",1455.27,1474.8,1446.07,1447.64,17701.23851
1676,"2021/02/24, 01:30:00",1447.89,1480.79,1434.2,1453.09,18950.86476
1677,"2021/02/24, 01:45:00",1453.57,1485.74,1440.84,1484.15,15568.96975
1678,"2021/02/24, 02:00:00",1483.44,1509.62,1480.16,1505.72,16640.00734
1679,"2021/02/24, 02:15:00",1505.72,1524.7,1500.3,1524.28,10983.85765
1680,"2021/02/24, 02:30:00",1524.27,1548.84,1518.2,1538.46,16492.59032
1681,"2021/02/24, 02:45:00",1538.47,1548.49,1528.91,1547.84,10014.8748
1682,"2021/02/24, 03:00:00",1547.55,1550.13,1534.29,1544.78,7726.33743
1683,"2021/02/24, 03:15:00",1544.38,1548.0,1528.85,1535.97,8399.89225
1684,"2021/02/24, 03:30:00",1535.97,1565.44,1530.78,1565.43,7840.92046
1685,"2021/02/24, 03:45:00",1565.43,1572.76,1545.31,1547.59,8504.21796
1686,"2021/02/24, 04:00:00",1547.59,1553.34,1539.62,1545.98,5070.68204
1687,"2021/02/24, 04:15:00",1545.98,1572.03,1545.86,1568.42,7949.74746
1688,"2021/02/24, 04:30:00",1568.07,1574.91,1558.17,1571.87,5668.96135
1689,"2021/02/24, 04:45:00",1571.89,1578.99,1544.69,1556.72,10073.03028
1690,"2021/02/24, 05:00:00",1556.7,1566.3,1550.01,1555.87,5702.41847
1691,"2021/02/24, 05:15:00",1555.87,1579.36,1550.71,1577.89,9473.2144
1692,"2021/02/24, 05:30:00",1577.79,1585.81,1543.98,1544.46,14721.65825
1693,"2021/02/24, 05:45:00",1544.41,1545.27,1500.2,1508.26,23680.75007
1694,"2021/02/24, 06:00:00",1508.04,1545.0,1507.58,1539.15,16360.91605
1695,"2021/02/24, 06:15:00",1539.21,1569.4,1539.18,1568.06,14194.14401
1696,"2021/02/24, 06:30:00",1567.87,1573.88,1559.39,1566.32,12532.69333
1697,"2021/02/24, 06:45:00",1566.32,1591.76,1565.18,1587.62,21945.17051
1698,"2021/02/24, 07:00:00",1587.82,1599.36,1576.38,1594.75,16173.08162
1699,"2021/02/24, 07:15:00",1594.71,1606.79,1584.7,1606.17,17698.41843
1700,"2021/02/24, 07:30:00",1606.18,1616.67,1593.67,1614.89,21091.80107
1701,"2021/02/24, 07:45:00",1615.34,1619.49,1605.0,1616.38,15265.1487
1702,"2021/02/24, 08:00:00",1616.38,1627.84,1612.42,1616.22,13693.27237
1703,"2021/02/24, 08:15:00",1616.23,1633.81,1615.51,1617.41,12269.80788
1704,"2021/02/24, 08:30:00",1617.31,1632.91,1613.73,1628.87,10238.42255
1705,"2021/02/24, 08:45:00",1628.87,1629.3,1617.0,1619.24,9245.98879
1706,"2021/02/24, 09:00:00",1619.03,1623.81,1613.08,1620.54,8902.23566
1707,"2021/02/24, 09:15:00",1620.67,1640.56,1613.73,1636.57,11825.09616
1708,"2021/02/24, 09:30:00",1636.77,1651.13,1633.18,1650.2,16429.06383
1709,"2021/02/24, 09:45:00",1650.47,1653.69,1623.56,1625.84,16126.05368
1710,"2021/02/24, 10:00:00",1625.86,1632.48,1608.04,1609.87,15456.58145
1711,"2021/02/24, 10:15:00",1609.8,1648.49,1609.04,1642.84,14768.10503
1712,"2021/02/24, 10:30:00",1643.15,1652.0,1641.99,1642.37,11952.19098
1713,"2021/02/24, 10:45:00",1642.37,1642.45,1617.44,1628.5,12115.71589
1714,"2021/02/24, 11:00:00",1628.62,1634.83,1618.12,1629.54,10645.24196
1715,"2021/02/24, 11:15:00",1629.36,1637.39,1622.48,1627.19,9297.67965
1716,"2021/02/24, 11:30:00",1627.42,1648.99,1616.18,1618.05,13346.38967
1717,"2021/02/24, 11:45:00",1617.69,1634.72,1610.05,1612.79,14505.6086
1718,"2021/02/24, 12:00:00",1612.4,1628.0,1610.0,1627.75,10067.88222
1719,"2021/02/24, 12:15:00",1627.31,1643.01,1624.74,1637.6,12905.22595
1720,"2021/02/24, 12:30:00",1637.58,1643.21,1614.36,1614.58,17812.04168
1721,"2021/02/24, 12:45:00",1614.96,1645.0,1613.99,1633.88,10638.74115
1722,"2021/02/24, 13:00:00",1633.88,1649.42,1633.88,1643.53,11316.33387
1723,"2021/02/24, 13:15:00",1643.54,1646.61,1636.36,1642.33,9782.7708
1724,"2021/02/24, 13:30:00",1642.33,1668.58,1630.45,1666.07,18365.74452
1725,"2021/02/24, 13:45:00",1666.34,1672.89,1658.22,1669.99,15111.57476
1726,"2021/02/24, 14:00:00",1670.0,1672.15,1660.15,1661.81,11086.76985
1727,"2021/02/24, 14:15:00",1661.81,1679.32,1658.0,1676.65,12457.41116
1728,"2021/02/24, 14:30:00",1676.63,1687.06,1669.28,1686.52,18993.06796
1729,"2021/02/24, 14:45:00",1686.51,1698.0,1684.62,1696.15,19569.25501
1730,"2021/02/24, 15:00:00",1696.14,1712.7,1695.65,1705.54,21267.97121
1731,"2021/02/24, 15:15:00",1705.93,1708.25,1684.28,1690.41,15488.9317
1732,"2021/02/24, 15:30:00",1690.3,1696.24,1673.19,1680.37,18898.12949
1733,"2021/02/24, 15:45:00",1680.09,1687.04,1671.38,1676.41,14296.53738
1734,"2021/02/24, 16:00:00",1676.41,1685.65,1672.0,1681.84,8594.62795
1735,"2021/02/24, 16:15:00",1681.85,1682.84,1661.02,1661.03,11208.85702
1736,"2021/02/24, 16:30:00",1661.04,1694.59,1661.04,1682.64,15392.47016
1737,"2021/02/24, 16:45:00",1682.74,1697.54,1673.36,1689.0,13938.84549
1738,"2021/02/24, 17:00:00",1689.0,1695.65,1674.3,1676.41,9168.07801
1739,"2021/02/24, 17:15:00",1676.41,1678.99,1672.22,1677.41,9836.05388
1740,"2021/02/24, 17:30:00",1677.39,1694.57,1675.03,1689.49,15506.76004
1741,"2021/02/24, 17:45:00",1689.03,1707.36,1684.43,1705.89,16167.63538
1742,"2021/02/24, 18:00:00",1705.89,1707.65,1693.7,1695.0,13263.16128
1743,"2021/02/24, 18:15:00",1694.99,1700.0,1688.06,1689.75,8694.93612
1744,"2021/02/24, 18:30:00",1689.75,1698.46,1670.23,1674.19,16896.97946
1745,"2021/02/24, 18:45:00",1673.95,1673.99,1636.28,1644.07,51345.71733
1746,"2021/02/24, 19:00:00",1644.08,1650.22,1622.0,1637.58,35879.33583
1747,"2021/02/24, 19:15:00",1637.9,1651.99,1630.6,1639.81,16391.81624
1748,"2021/02/24, 19:30:00",1640.39,1653.19,1624.97,1635.95,16317.94793
1749,"2021/02/24, 19:45:00",1635.8,1651.0,1630.02,1643.68,21208.10286
1750,"2021/02/24, 20:00:00",1643.6,1649.86,1624.44,1624.46,21462.67277
1751,"2021/02/24, 20:15:00",1624.46,1644.44,1624.36,1642.35,14635.36134
1752,"2021/02/24, 20:30:00",1642.35,1644.98,1613.75,1615.73,17631.70339
1753,"2021/02/24, 20:45:00",1615.82,1629.02,1588.81,1625.75,29056.94094
1754,"2021/02/24, 21:00:00",1625.56,1643.48,1615.44,1628.01,15015.64574
1755,"2021/02/24, 21:15:00",1628.0,1662.91,1627.34,1660.45,23505.62601
1756,"2021/02/24, 21:30:00",1660.46,1677.18,1654.0,1664.39,25879.25145
1757,"2021/02/24, 21:45:00",1664.38,1666.48,1647.74,1651.44,13910.51302
1758,"2021/02/24, 22:00:00",1651.54,1671.39,1648.98,1656.85,10840.46587
1759,"2021/02/24, 22:15:00",1656.94,1662.45,1641.59,1645.81,10308.99032
1760,"2021/02/24, 22:30:00",1645.81,1661.07,1641.87,1650.02,30913.30749
1761,"2021/02/24, 22:45:00",1649.9,1660.34,1645.39,1646.0,15522.86824
1762,"2021/02/24, 23:00:00",1646.0,1650.74,1638.99,1649.87,17799.15363
1763,"2021/02/24, 23:15:00",1650.0,1661.07,1644.0,1661.07,7380.16254
1764,"2021/02/24, 23:30:00",1661.07,1661.07,1640.36,1641.89,9692.07073
1765,"2021/02/24, 23:45:00",1641.75,1651.66,1638.98,1645.87,6869.67887
1766,"2021/02/25, 00:00:00",1646.09,1656.0,1643.38,1648.28,5024.81486
1767,"2021/02/25, 00:15:00",1648.0,1648.0,1634.51,1635.0,6261.4856
1768,"2021/02/25, 00:30:00",1635.0,1639.21,1623.09,1624.33,9353.28626
1769,"2021/02/25, 00:45:00",1624.58,1635.0,1617.11,1622.78,15566.83014
1770,"2021/02/25, 01:00:00",1622.6,1623.1,1597.74,1599.92,13890.73157
1771,"2021/02/25, 01:15:00",1599.94,1611.9,1595.84,1599.2,10178.70399
1772,"2021/02/25, 01:30:00",1599.2,1616.86,1591.6,1610.8,11436.0137
1773,"2021/02/25, 01:45:00",1611.4,1611.4,1587.16,1595.26,12362.26203
1774,"2021/02/25, 02:00:00",1595.34,1600.0,1578.32,1584.75,14881.00428
1775,"2021/02/25, 02:15:00",1584.72,1609.21,1584.72,1603.05,8764.18697
1776,"2021/02/25, 02:30:00",1603.06,1603.61,1580.0,1580.5,6972.51228
1777,"2021/02/25, 02:45:00",1580.5,1584.02,1561.88,1562.23,16102.57594
1778,"2021/02/25, 03:00:00",1562.72,1578.68,1562.1,1576.65,8751.85366
1779,"2021/02/25, 03:15:00",1576.86,1595.95,1558.84,1590.25,11776.95477
1780,"2021/02/25, 03:30:00",1589.97,1590.1,1555.0,1557.23,9884.69678
1781,"2021/02/25, 03:45:00",1557.08,1581.0,1557.0,1580.89,4232.37522
1782,"2021/02/25, 04:00:00",1580.93,1595.38,1580.43,1583.71,8485.22956
1783,"2021/02/25, 04:15:00",1583.57,1593.82,1581.41,1590.65,7270.41147
1784,"2021/02/25, 04:30:00",1590.39,1613.28,1587.18,1607.51,9236.72701
1785,"2021/02/25, 04:45:00",1607.5,1608.53,1596.75,1607.4,8428.62476
1786,"2021/02/25, 05:00:00",1607.58,1619.8,1606.69,1615.08,11586.92302
1787,"2021/02/25, 05:15:00",1615.09,1629.41,1613.23,1623.39,11165.25117
1788,"2021/02/25, 05:30:00",1623.16,1633.63,1619.04,1619.06,9738.58954
1789,"2021/02/25, 05:45:00",1619.05,1648.29,1616.0,1645.13,17076.50895
1790,"2021/02/25, 06:00:00",1645.07,1656.06,1638.46,1652.14,12529.73872
1791,"2021/02/25, 06:15:00",1652.15,1657.89,1645.0,1651.93,9620.88687
1792,"2021/02/25, 06:30:00",1651.85,1656.8,1645.51,1649.75,7704.03547
1793,"2021/02/25, 06:45:00",1649.77,1650.55,1642.0,1650.55,6794.107
1794,"2021/02/25, 07:00:00",1650.54,1652.62,1642.79,1645.92,5430.4483
1795,"2021/02/25, 07:15:00",1646.0,1646.34,1625.97,1629.35,9599.1495
1796,"2021/02/25, 07:30:00",1629.31,1641.71,1625.34,1637.76,8169.8989
1797,"2021/02/25, 07:45:00",1638.01,1645.0,1624.6,1625.97,8070.02372
1798,"2021/02/25, 08:00:00",1625.98,1638.13,1625.46,1634.81,7642.74786
1799,"2021/02/25, 08:15:00",1634.8,1634.97,1626.51,1631.71,5594.48037
1800,"2021/02/25, 08:30:00",1631.63,1631.83,1615.25,1616.62,9541.07358
1801,"2021/02/25, 08:45:00",1616.61,1616.82,1602.11,1606.59,10548.53222
1802,"2021/02/25, 09:00:00",1606.59,1615.9,1606.59,1610.6,5646.78262
1803,"2021/02/25, 09:15:00",1610.64,1617.47,1603.87,1603.87,5766.75702
1804,"2021/02/25, 09:30:00",1603.87,1605.0,1586.64,1597.23,12621.51914
1805,"2021/02/25, 09:45:00",1597.23,1611.26,1595.49,1607.46,8470.38831
1806,"2021/02/25, 10:00:00",1607.47,1614.27,1588.0,1595.15,10973.53096
1807,"2021/02/25, 10:15:00",1595.06,1603.59,1588.62,1591.03,11449.46688
1808,"2021/02/25, 10:30:00",1590.99,1604.99,1590.99,1597.92,7168.58002
1809,"2021/02/25, 10:45:00",1597.92,1607.42,1595.0,1599.25,7986.34404
1810,"2021/02/25, 11:00:00",1599.25,1621.5,1595.25,1607.53,11772.55566
1811,"2021/02/25, 11:15:00",1607.88,1624.9,1607.76,1622.69,9890.86844
1812,"2021/02/25, 11:30:00",1622.69,1628.66,1612.0,1618.06,9080.50347
1813,"2021/02/25, 11:45:00",1618.02,1622.45,1610.01,1612.49,4903.06055
1814,"2021/02/25, 12:00:00",1612.5,1618.68,1608.87,1616.6,7544.0149
1815,"2021/02/25, 12:15:00",1616.89,1621.54,1613.46,1617.93,8514.8829
1816,"2021/02/25, 12:30:00",1617.94,1620.0,1608.8,1616.87,7324.06183
1817,"2021/02/25, 12:45:00",1617.14,1647.17,1616.91,1645.55,23941.27776
1818,"2021/02/25, 13:00:00",1645.55,1645.56,1632.75,1636.37,10649.2696
1819,"2021/02/25, 13:15:00",1636.35,1638.64,1630.32,1633.8,4471.11098
1820,"2021/02/25, 13:30:00",1633.69,1638.23,1622.15,1624.47,8845.01829
1821,"2021/02/25, 13:45:00",1624.31,1627.18,1606.44,1615.1,10210.93128
1822,"2021/02/25, 14:00:00",1615.37,1616.07,1609.0,1614.7,7120.81239
1823,"2021/02/25, 14:15:00",1614.79,1614.87,1591.4,1598.14,11389.5522
1824,"2021/02/25, 14:30:00",1598.26,1606.5,1580.0,1588.5,19035.63407
1825,"2021/02/25, 14:45:00",1588.49,1592.62,1577.88,1585.41,14067.20748
1826,"2021/02/25, 15:00:00",1585.4,1595.98,1581.15,1589.23,11665.64392
1827,"2021/02/25, 15:15:00",1588.78,1602.81,1585.17,1595.95,8283.43614
1828,"2021/02/25, 15:30:00",1595.71,1606.69,1595.57,1603.08,8467.01099
1829,"2021/02/25, 15:45:00",1603.07,1606.4,1588.38,1597.09,8999.35924
1830,"2021/02/25, 16:00:00",1597.31,1602.23,1594.56,1599.61,5107.85168
1831,"2021/02/25, 16:15:00",1599.7,1615.24,1599.61,1609.0,12158.77122
1832,"2021/02/25, 16:30:00",1609.0,1621.03,1608.99,1618.72,10217.46843
1833,"2021/02/25, 16:45:00",1618.73,1622.39,1610.21,1610.44,7294.96386
1834,"2021/02/25, 17:00:00",1610.27,1616.41,1610.27,1610.98,4746.44036
1835,"2021/02/25, 17:15:00",1610.74,1626.42,1610.74,1621.93,8176.04694
1836,"2021/02/25, 17:30:00",1621.84,1636.0,1621.73,1623.44,10465.5384
1837,"2021/02/25, 17:45:00",1623.42,1624.67,1612.03,1623.67,8443.48326
1838,"2021/02/25, 18:00:00",1623.68,1627.68,1619.21,1624.15,8031.87076
1839,"2021/02/25, 18:15:00",1624.16,1648.51,1621.31,1648.51,16943.9335
1840,"2021/02/25, 18:30:00",1648.24,1671.59,1648.23,1660.72,26197.74664
1841,"2021/02/25, 18:45:00",1660.72,1663.53,1642.73,1646.53,17755.8752
1842,"2021/02/25, 19:00:00",1646.54,1652.96,1635.51,1649.53,17665.09343
1843,"2021/02/25, 19:15:00",1649.53,1649.89,1639.67,1645.18,10057.68645
